Datetime,Wind Speed (m/s),Wind Direction (deg),LV ActivePower (kW),Theoretical_Power_Curve (KWh),Rotor Speed (rpm),Pitch Angle (deg)
2018-10-21 15:30:00,12.5186,314.61,1991.9987,5596.5269,16.4286,1.006
2018-10-21 15:40:00,9.29,312.69,679.9312,2287.179,12.5786,1.824
2018-10-21 15:50:00,12.9492,318.31,1950.3767,6194.0614,17.0916,2.7076
2018-10-21 16:00:00,9.9141,320.42,917.3323,2779.762,13.6426,2.373
2018-10-21 16:10:00,10.3012,322.74,1076.3165,3118.2839,13.9839,2.4393
2018-10-21 16:20:00,1.9933,324.4,0.0,22.5941,0.0,0.5462
2018-10-21 16:30:00,3.4054,324.14,0.0,112.6529,5.1,1.3187
2018-10-21 16:40:00,11.2708,320.51,1542.2757,4084.3124,15.6702,2.3058
2018-10-21 16:50:00,11.8405,316.2,1858.1279,4735.4933,16.5619,2.4943
2018-10-21 17:00:00,8.764,313.32,520.3589,1920.2657,12.5462,1.4328
2018-10-21 17:10:00,9.3082,311.96,678.8405,2300.6699,13.209,2.1739
2018-10-21 17:20:00,9.5917,310.62,775.5208,2517.3586,13.4862,2.1711
2018-10-21 17:30:00,3.6087,310.51,0.0,134.0567,5.4334,0.9967
2018-10-21 17:40:00,10.2486,312.64,1020.6977,3070.7448,13.962,1.3547
2018-10-21 17:50:00,8.0666,315.92,376.6709,1497.3375,11.2009,1.415
2018-10-21 18:00:00,9.2137,316.89,691.5468,2231.2517,13.1713,2.1409
2018-10-21 18:10:00,8.7722,319.42,535.4523,1925.6349,12.8345,1.5081
2018-10-21 18:20:00,11.2791,318.66,1586.0351,4093.2639,16.3772,2.411
2018-10-21 18:30:00,6.1825,321.04,77.2585,674.1314,8.2966,1.1919
2018-10-21 18:40:00,6.7654,320.62,113.6766,883.3565,9.4939,1.5824
2018-10-21 18:50:00,6.9548,317.96,175.704,959.6362,9.8845,1.9339
2018-10-21 19:00:00,10.9792,314.25,1381.9479,3775.3781,15.3218,1.8863
2018-10-21 19:10:00,7.1765,312.6,163.9103,1054.3681,10.2556,1.64
2018-10-21 19:20:00,4.4271,316.07,15.101,247.5208,6.8758,0.9524
2018-10-21 19:30:00,17.6347,313.59,1983.7355,15644.3282,16.53,13.9381
2018-10-21 19:40:00,7.8129,316.97,300.8922,1360.4475,10.5616,1.801
2018-10-21 19:50:00,3.4927,319.72,0.0,121.5495,5.0809,0.8125
2018-10-21 20:00:00,9.5185,320.7,757.7304,2460.0949,13.1865,1.7798
2018-10-21 20:10:00,10.3848,321.39,1087.4941,3194.7996,14.7415,2.1249
2018-10-21 20:20:00,7.6883,322.29,267.6226,1296.4066,10.8219,1.2573
2018-10-21 20:30:00,9.2417,321.06,698.2612,2251.6559,12.8824,2.1806
2018-10-21 20:40:00,4.2634,321.46,0.0,221.064,5.7616,0.6681
2018-10-21 20:50:00,6.3712,327.61,89.1199,737.7693,8.9486,0.9879
2018-10-21 21:00:00,4.0377,328.14,0.0,187.7768,5.5354,1.2014
2018-10-21 21:10:00,6.4205,332.51,80.4069,755.0328,9.3236,0.789
2018-10-21 21:20:00,8.1484,332.2,364.4046,1543.3628,11.4391,1.7472
2018-10-21 21:30:00,6.9571,335.07,173.1997,960.5926,9.3576,1.5897
2018-10-21 21:40:00,8.4638,340.6,458.8484,1729.6305,12.2692,1.5009
2018-10-21 21:50:00,7.5358,337.81,258.1269,1220.8048,10.5089,1.409
2018-10-21 22:00:00,5.6397,333.66,11.8375,511.6986,8.5211,1.0389
2018-10-21 22:10:00,3.7386,334.86,0.0,149.066,5.1531,0.7714
2018-10-21 22:20:00,4.9828,338.1,0.7583,352.9258,6.7363,0.9792
2018-10-21 22:30:00,4.4226,337.95,28.4712,246.7708,6.102,0.7281
2018-10-21 22:40:00,9.5874,336.58,790.5581,2513.9318,13.3921,1.6644
2018-10-21 22:50:00,11.154,336.14,1523.548,3958.6136,15.5385,2.6214
2018-10-21 23:00:00,9.6399,336.59,860.9346,2555.4915,13.3061,2.1701
2018-10-21 23:10:00,8.7589,337.56,510.0183,1916.8835,12.1257,1.5965
2018-10-21 23:20:00,5.4809,333.08,16.4862,469.6755,8.1683,0.7143
2018-10-21 23:30:00,9.5254,324.51,731.5811,2465.4737,13.26,2.5008
2018-10-21 23:40:00,8.3501,327.45,412.4653,1660.8614,12.3339,2.0758
2018-10-21 23:50:00,2.1722,333.63,15.9857,29.2375,0.3134,0.2877
2018-10-22 00:00:00,12.8033,328.06,2018.4594,5987.1786,16.7811,2.5744
2018-10-22 00:10:00,2.7891,323.67,3.9767,61.8937,0.1974,0.2269
2018-10-22 00:20:00,7.3315,325.1,225.4585,1124.1805,10.1051,1.0963
2018-10-22 00:30:00,7.4312,327.0,259.5491,1170.6367,10.7235,1.9651
2018-10-22 00:40:00,11.3129,328.16,1569.4945,4130.2258,16.2369,2.1528
2018-10-22 00:50:00,12.951,326.01,1974.297,6196.7755,16.979,2.5124
2018-10-22 01:00:00,13.8505,322.42,1988.6104,7579.65,16.6483,4.4748
2018-10-22 01:10:00,8.0164,327.23,372.5731,1469.5886,11.4016,1.7109
2018-10-22 01:20:00,9.1811,320.08,646.5233,2207.7108,12.6449,1.7603
2018-10-22 01:30:00,2.9384,324.37,12.9243,72.3725,0.0,0.8636
2018-10-22 01:40:00,7.2173,325.38,199.5501,1072.4441,10.1825,1.5564
2018-10-22 01:50:00,12.6027,330.14,1995.9199,5710.1157,16.311,1.4671
2018-10-22 02:00:00,6.9868,337.22,173.6721,972.9453,9.6569,1.5153
2018-10-22 02:10:00,2.6509,340.31,35.3726,53.1425,0.1104,0.9315
2018-10-22 02:20:00,4.4364,338.41,5.687,249.0877,6.6802,1.1624
2018-10-22 02:30:00,6.736,338.24,119.0941,871.9014,9.2387,1.7793
2018-10-22 02:40:00,4.8397,338.68,0.0,323.3803,6.4719,1.0281
2018-10-22 02:50:00,6.3801,341.49,107.9483,740.844,9.1688,1.82
2018-10-22 03:00:00,5.908,342.38,118.661,588.2647,8.3364,1.0042
2018-10-22 03:10:00,5.7679,343.06,49.6069,547.4087,8.0975,1.9114
2018-10-22 03:20:00,3.0653,344.32,27.6437,82.1594,3.8451,0.5144
2018-10-22 03:30:00,12.6006,345.56,1992.3361,5707.2908,17.1259,1.4756
2018-10-22 03:40:00,9.6068,341.23,810.3859,2529.2529,12.8166,2.3623
2018-10-22 03:50:00,8.8151,343.0,570.2234,1954.0104,12.3996,1.7329
2018-10-22 04:00:00,8.8249,346.14,510.7355,1960.5916,12.7227,1.4623
2018-10-22 04:10:00,6.6777,344.96,108.5753,849.4275,9.383,1.5307
2018-10-22 04:20:00,11.6971,347.81,1769.5846,4565.4226,16.3019,2.4787
2018-10-22 04:30:00,14.2103,354.61,1958.659,8185.7856,16.4888,5.6207
2018-10-22 04:40:00,0.8652,349.79,24.4057,1.8474,0.0,0.6336
2018-10-22 04:50:00,2.9308,349.35,0.0,71.8172,0.6579,0.1689
2018-10-22 05:00:00,9.8498,347.72,861.751,2726.0151,13.6253,2.2053
2018-10-22 05:10:00,5.1449,345.71,83.1754,388.483,7.3395,1.0684
2018-10-22 05:20:00,13.977,347.81,1987.7896,7789.1578,16.5499,4.6608
2018-10-22 05:30:00,9.7576,346.62,862.9961,2650.2205,13.5699,2.5896
2018-10-22 05:40:00,6.5583,341.19,80.8084,804.7016,8.693,1.25
2018-10-22 05:50:00,7.0388,342.64,219.5867,994.8295,9.8394,1.1089
2018-10-22 06:00:00,10.3142,339.14,1088.9054,3130.1274,14.3314,2.2249
2018-10-22 06:10:00,4.072,341.44,0.0,192.6013,6.1057,0.7413
2018-10-22 06:20:00,13.5766,339.66,2005.8895,7138.7537,16.5465,3.2597
2018-10-22 06:30:00,0.8454,337.22,0.0,1.7239,0.0,0.0888
2018-10-22 06:40:00,17.7187,335.8,2006.7699,15868.786,17.0714,15.0358
2018-10-22 06:50:00,4.4366,333.15,0.0,249.1151,6.2012,0.7798
2018-10-22 07:00:00,11.2945,338.14,1568.862,4110.0936,15.7632,2.033
2018-10-22 07:10:00,2.2965,336.28,0.0,34.551,0.0,0.728
2018-10-22 07:20:00,7.5862,339.3,264.7559,1245.4614,10.3236,1.639
2018-10-22 07:30:00,9.815,340.59,863.7476,2697.282,13.6111,1.8987
2018-10-22 07:40:00,2.9901,343.07,0.0,76.2642,0.024,0.0311
2018-10-22 07:50:00,7.7137,336.88,284.4822,1309.3204,10.4505,1.0153
2018-10-22 08:00:00,6.3374,337.6,95.755,726.0779,8.5535,1.0537
2018-10-22 08:10:00,8.5035,339.12,461.5079,1754.0868,12.2697,1.9289
2018-10-22 08:20:00,8.5744,337.56,464.335,1798.2886,12.1543,1.8506
2018-10-22 08:30:00,12.245,339.7,1972.6214,5237.5293,16.8906,0.4771
2018-10-22 08:40:00,4.0082,341.35,1.531,183.6971,5.4484,1.32
2018-10-22 08:50:00,3.3069,337.14,0.0,103.1585,4.6959,0.1603
2018-10-22 09:00:00,7.5866,334.29,253.9656,1245.6508,9.9003,1.5113
2018-10-22 09:10:00,14.6464,338.8,1997.008,8962.7664,16.4379,6.3759
2018-10-22 09:20:00,13.8525,336.14,2003.8248,7582.9715,16.9876,4.586
2018-10-22 09:30:00,9.3863,340.13,694.4142,2359.0056,12.9383,1.2724
2018-10-22 09:40:00,14.6805,339.68,1966.6378,9025.5314,16.737,6.3763
2018-10-22 09:50:00,12.8432,339.45,1997.1361,6043.2428,16.9076,2.2652
2018-10-22 10:00:00,6.2568,343.02,107.6996,698.744,8.5339,1.6283
2018-10-22 10:10:00,4.856,340.66,15.0427,326.6568,6.6125,0.9298
2018-10-22 10:20:00,6.5348,338.59,135.9366,796.0804,9.0411,1.0449
2018-10-22 10:30:00,5.6248,339.81,14.2131,507.6514,7.9201,0.9982
2018-10-22 10:40:00,10.2989,343.0,1087.6442,3116.15,13.9293,1.8257
2018-10-22 10:50:00,9.8271,342.58,877.1253,2707.2837,13.8485,1.9546
2018-10-22 11:00:00,10.0858,345.1,989.582,2926.7174,14.113,1.933
2018-10-22 11:10:00,5.1713,338.72,62.0005,394.4954,7.2726,0.9329
2018-10-22 11:20:00,12.9062,338.44,2015.403,6132.6453,16.5778,2.3445
2018-10-22 11:30:00,8.1344,336.33,355.7744,1535.3991,11.3728,1.8221
2018-10-22 11:40:00,8.5814,339.69,461.7358,1802.7279,12.3009,1.6571
2018-10-22 11:50:00,23.3724,339.9,1982.8736,36421.6942,17.0043,28.3231
2018-10-22 12:00:00,6.3869,338.92,128.3723,743.2389,9.3098,1.196
2018-10-22 12:10:00,7.7048,342.72,222.6604,1304.7601,10.5166,2.0898
2018-10-22 12:20:00,11.1432,342.26,1445.6539,3947.1524,15.8054,2.0315
2018-10-22 12:30:00,14.8538,343.98,2017.2364,9348.8965,16.6128,6.8988
2018-10-22 12:40:00,4.2529,345.45,7.9392,219.4335,5.2734,0.2985
2018-10-22 12:50:00,12.0001,346.62,2012.5263,4929.5454,17.0797,0.0
2018-10-22 13:00:00,15.9604,346.73,1965.3302,11597.9347,17.0317,9.8243
2018-10-22 13:10:00,8.0115,353.06,325.4623,1466.8768,11.6616,1.9175
2018-10-22 13:20:00,6.4212,351.58,34.9215,755.2687,8.5507,1.8535
2018-10-22 13:30:00,11.1263,350.18,1489.8993,3929.2412,15.6261,2.1776
2018-10-22 13:40:00,5.9189,347.53,98.3376,591.5413,8.2196,0.6615
2018-10-22 13:50:00,7.5676,348.15,274.017,1236.2862,10.9378,1.324
2018-10-22 14:00:00,15.1305,351.16,2022.0686,9881.3183,16.3832,8.1004
2018-10-22 14:10:00,9.8938,356.08,889.5139,2762.7571,13.7753,1.8744
2018-10-22 14:20:00,3.655,355.57,28.1903,139.2851,5.1451,0.9803
2018-10-22 14:30:00,6.8701,356.39,155.1802,925.0144,9.8407,1.2843
2018-10-22 14:40:00,10.3569,0.96,1044.84,3169.1195,14.624,2.2903
2018-10-22 14:50:00,8.607,4.17,462.842,1818.9049,12.0401,2.28
2018-10-22 15:00:00,10.6315,0.57,1205.9794,3427.9308,14.7908,2.1014
2018-10-22 15:10:00,12.0914,0.34,2010.1429,5042.9005,16.7733,0.1458
2018-10-22 15:20:00,8.4712,2.48,442.9783,1734.119,12.0852,1.6677
2018-10-22 15:30:00,20.0061,357.64,2031.4778,22842.3228,16.5523,19.8707
2018-10-22 15:40:00,15.4609,0.61,1979.844,10542.8858,16.7297,8.5587
2018-10-22 15:50:00,2.8961,357.16,0.0,69.2925,0.0,0.4924
2018-10-22 16:00:00,5.9108,354.99,50.9379,589.109,7.6492,1.007
2018-10-22 16:10:00,6.3077,354.93,109.9223,715.9156,8.2439,1.5698
2018-10-22 16:20:00,4.8849,1.24,0.0,332.5192,6.3914,1.1539
2018-10-22 16:30:00,6.4387,8.17,123.7002,761.4615,8.9502,1.2562
2018-10-22 16:40:00,7.6919,6.03,249.2233,1298.2552,10.919,1.5921
2018-10-22 16:50:00,2.6473,5.51,0.0,52.9265,0.0,0.1272
2018-10-22 17:00:00,3.9742,8.5,8.8526,179.0646,5.0765,0.9923
2018-10-22 17:10:00,3.4727,7.41,0.0,119.4679,5.1449,0.5244
2018-10-22 17:20:00,2.4606,9.52,12.9571,42.4988,0.0841,0.094
2018-10-22 17:30:00,8.126,7.09,353.6811,1530.6958,11.309,2.0417
2018-10-22 17:40:00,6.5313,10.42,97.2262,794.7945,9.2169,1.1789
2018-10-22 17:50:00,15.5546,6.76,1981.7025,10735.6053,16.4835,8.5934
2018-10-22 18:00:00,3.493,1.91,17.5337,121.577,5.1998,0.1719
2018-10-22 18:10:00,14.8151,5.43,1980.6174,9276.0765,16.8956,7.3076
2018-10-22 18:20:00,3.2178,5.09,0.0,95.046,4.4607,0.5906
2018-10-22 18:30:00,9.4371,4.7,796.8697,2397.5459,13.1099,2.3567
2018-10-22 18:40:00,5.4166,2.72,62.1456,453.3604,7.6047,1.1967
2018-10-22 18:50:00,12.3769,5.53,1974.0221,5408.6396,16.9448,0.8682
2018-10-22 19:00:00,2.6669,4.08,17.2034,54.1114,0.0,0.4285
2018-10-22 19:10:00,15.4999,8.11,1963.5669,10622.8795,16.5652,8.8323
2018-10-22 19:20:00,2.3584,0.18,0.0,37.4206,0.0,0.9752
2018-10-22 19:30:00,5.202,352.84,48.7224,401.5803,7.1715,0.7388
2018-10-22 19:40:00,7.5382,356.12,222.8031,1221.945,10.3399,1.5659
2018-10-22 19:50:00,10.9224,358.1,1352.8851,3717.1028,15.5246,2.2397
2018-10-22 20:00:00,15.0507,355.83,1961.5673,9725.7502,16.5929,7.4871
2018-10-22 20:10:00,6.9914,356.88,183.1985,974.8715,9.4672,1.3293
2018-10-22 20:20:00,10.6696,357.49,1198.9829,3464.9497,14.797,2.1994
2018-10-22 20:30:00,10.2591,355.31,1005.0013,3080.2096,14.8147,2.1049
2018-10-22 20:40:00,8.4457,353.02,388.6678,1718.5324,11.828,1.9296
2018-10-22 20:50:00,9.799,358.85,870.9527,2684.0628,13.5739,1.4214
2018-10-22 21:00:00,2.0348,358.12,0.0,24.0342,0.0,0.6332
2018-10-22 21:10:00,6.9707,357.76,211.1128,966.2431,9.2333,1.6308
2018-10-22 21:20:00,10.8467,356.17,1329.2916,3640.3215,15.1291,2.1011
2018-10-22 21:30:00,7.2895,350.86,212.0173,1104.9683,10.2764,1.0923
2018-10-22 21:40:00,12.3966,350.07,2009.8635,5434.5416,16.9314,1.0046
2018-10-22 21:50:00,11.621,344.68,1772.3727,4476.9419,16.2218,2.261
2018-10-22 22:00:00,11.9776,337.21,1967.6758,4901.8201,16.5445,2.3189
2018-10-22 22:10:00,3.5748,336.39,0.0,130.3183,5.2761,0.1766
2018-10-22 22:20:00,4.9098,337.11,46.0244,337.6266,6.7614,1.01
2018-10-22 22:30:00,1.7803,335.55,17.4856,16.0968,0.0,0.0
2018-10-22 22:40:00,16.5641,335.58,2036.107,12964.3804,16.5693,11.7311
2018-10-22 22:50:00,4.8249,332.32,45.2324,320.4219,6.6538,0.4957
2018-10-22 23:00:00,6.0709,334.8,88.9593,638.2683,8.4107,1.25
2018-10-22 23:10:00,5.1716,337.41,43.0289,394.5801,7.0778,1.0788
2018-10-22 23:20:00,2.0193,338.73,0.0,23.4872,0.0935,0.1086
2018-10-22 23:30:00,5.0328,335.5,0.0,363.6571,7.0197,0.8745
2018-10-22 23:40:00,3.0876,340.68,0.0,83.9684,4.5877,0.4315
2018-10-22 23:50:00,6.3291,343.33,140.4544,723.2468,8.8844,1.2996
2018-10-23 00:00:00,15.1128,348.68,2020.8378,9846.5981,16.6931,7.5221
2018-10-23 00:10:00,9.3997,351.07,692.3148,2369.158,13.0077,2.5831
2018-10-23 00:20:00,9.5026,350.67,770.4409,2447.8193,13.184,1.5851
2018-10-23 00:30:00,6.8829,346.17,99.633,930.1632,9.313,1.2506
2018-10-23 00:40:00,10.9238,344.93,1329.0632,3718.5092,15.2223,2.0629
2018-10-23 00:50:00,12.863,347.1,1994.167,6071.1938,16.9438,1.8329
2018-10-23 01:00:00,14.8677,344.61,1962.1235,9375.2779,17.0333,6.9951
2018-10-23 01:10:00,3.1096,348.22,23.5899,85.7797,4.4072,0.5126
2018-10-23 01:20:00,12.222,353.05,1987.5973,5208.1369,17.8151,0.1881
2018-10-23 01:30:00,4.6699,357.18,36.1197,290.5147,6.6349,1.4649
2018-10-23 01:40:00,6.3781,357.81,83.9128,740.1687,8.4092,1.2141
2018-10-23 01:50:00,5.8832,355.68,73.7963,580.8777,8.3608,1.3314
2018-10-23 02:00:00,9.2677,357.37,674.5328,2270.7145,13.3139,2.3284
2018-10-23 02:10:00,8.4229,356.35,436.2514,1704.6475,11.7124,1.6389
2018-10-23 02:20:00,3.2945,357.25,24.8554,102.0025,4.173,0.5402
2018-10-23 02:30:00,10.6514,359.01,1256.2867,3447.2056,14.3689,2.0679
2018-10-23 02:40:00,6.8553,357.56,155.1484,919.0334,9.5685,2.3382
2018-10-23 02:50:00,0.547,359.27,0.7257,0.467,0.0,0.3652
2018-10-23 03:00:00,6.7292,0.64,166.4645,869.2298,9.3579,1.5058
2018-10-23 03:10:00,7.7306,356.82,305.476,1317.9331,10.7102,2.0317
2018-10-23 03:20:00,2.6926,358.09,0.0,55.6899,0.4403,0.6267
2018-10-23 03:30:00,3.9288,349.79,21.0399,172.9997,5.7514,0.8439
2018-10-23 03:40:00,18.6592,355.64,2003.7549,18532.3656,16.6308,16.8928
2018-10-23 03:50:00,12.3875,357.69,1968.2797,5422.4768,16.6753,1.1515
2018-10-23 04:00:00,3.7765,356.67,12.7932,153.6484,5.5662,0.608
2018-10-23 04:10:00,8.5706,355.38,495.024,1795.8846,12.0345,1.5722
2018-10-23 04:20:00,6.5267,358.05,122.4385,793.1233,9.2325,1.0188
2018-10-23 04:30:00,8.1853,356.65,365.6106,1564.4519,11.8137,1.5527
2018-10-23 04:40:00,7.4392,354.12,238.129,1174.455,10.1834,2.2137
2018-10-23 04:50:00,2.3277,353.12,0.0,35.9776,0.2856,0.6771
2018-10-23 05:00:00,6.0289,346.89,73.2852,625.1101,8.3222,1.4124
2018-10-23 05:10:00,3.7601,342.92,13.6604,151.6577,4.5908,0.975
2018-10-23 05:20:00,,342.73,,1363.3737,,
2018-10-23 05:30:00,13.8944,345.88,2039.5817,7651.993,16.5216,4.9322
2018-10-23 05:40:00,20.1881,344.16,2021.866,23471.4376,17.2021,20.326
2018-10-23 05:50:00,15.1732,348.43,1983.4918,9965.1854,16.7625,7.8051
2018-10-23 06:00:00,18.5645,343.4,1975.9532,18251.5284,16.7087,16.2298
2018-10-23 06:10:00,1.4416,347.62,0.0,8.5472,0.4486,0.6495
2018-10-23 06:20:00,10.8661,345.8,1312.2954,3659.9072,14.9791,2.2224
2018-10-23 06:30:00,5.7211,345.46,81.9406,534.1762,7.891,1.1092
2018-10-23 06:40:00,13.204,345.42,1973.5224,6567.0025,16.809,2.8349
2018-10-23 06:50:00,12.1803,347.58,1947.2075,5154.963,16.7842,0.0
2018-10-23 07:00:00,7.5274,349.22,215.8567,1216.7135,10.6396,1.453
2018-10-23 07:10:00,8.063,357.38,346.4442,1495.3565,11.4526,1.17
2018-10-23 07:20:00,5.7783,0.26,54.51,550.379,7.8409,1.5362
2018-10-23 07:30:00,6.0503,0.65,128.1208,631.81,7.909,2.0439
2018-10-23 07:40:00,18.4747,2.08,2005.8008,17988.1112,16.919,16.5454
2018-10-23 07:50:00,14.1138,2.33,1984.9485,8020.0957,16.2444,5.2752
2018-10-23 08:00:00,5.0016,3.61,6.888,356.9362,7.099,1.0953
2018-10-23 08:10:00,6.0374,6.17,80.3176,627.7837,8.6724,1.3338
2018-10-23 08:20:00,3.7795,3.85,45.6746,154.0158,5.629,0.4878
2018-10-23 08:30:00,20.0079,4.05,1966.9777,22848.3684,16.7609,20.2987
2018-10-23 08:40:00,14.9735,4.12,2022.5884,9576.8047,17.4023,7.3614
2018-10-23 08:50:00,9.1432,2.51,648.0264,2180.4704,12.3833,1.7108
2018-10-23 09:00:00,11.1075,359.52,1505.1862,3909.3121,15.9872,2.1512
2018-10-23 09:10:00,11.9168,5.89,1993.1694,4827.6273,16.4535,2.5453
2018-10-23 09:20:00,5.2593,13.45,19.6305,414.9969,7.3739,1.3935
2018-10-23 09:30:00,16.2547,12.55,1997.0754,12251.4014,16.8471,11.3263
2018-10-23 09:40:00,9.0274,14.73,619.0263,2098.6416,13.0427,1.6721
2018-10-23 09:50:00,3.567,19.1,3.4714,129.4716,4.6646,0.6729
2018-10-23 10:00:00,7.6694,21.25,274.2658,1286.8686,11.3779,1.4395
2018-10-23 10:10:00,10.0665,16.41,997.6773,2909.9245,13.45,1.5893
2018-10-23 10:20:00,7.1612,16.34,188.79,1047.6352,10.0017,1.3085
2018-10-23 10:30:00,11.3621,17.34,1598.9728,4184.2937,16.079,2.5687
2018-10-23 10:40:00,14.764,18.2,1988.55,9180.4695,17.11,7.0361
2018-10-23 10:50:00,12.4843,16.19,1992.7594,5550.6433,16.3715,1.9132
2018-10-23 11:00:00,10.6875,15.19,1234.9734,3482.4429,14.3716,1.8958
2018-10-23 11:10:00,9.0732,18.25,600.9506,2130.7303,13.0958,1.7245
2018-10-23 11:20:00,6.044,8.65,49.4211,629.8458,8.5346,1.2103
2018-10-23 11:30:00,8.4068,10.9,451.461,1694.8853,11.198,1.7886
2018-10-23 11:40:00,6.5176,11.18,102.6653,789.7886,8.9718,1.1654
2018-10-23 11:50:00,16.6204,9.94,1985.6982,13097.1165,16.5784,11.4747
2018-10-23 12:00:00,15.6898,4.42,1972.9353,11018.0019,17.1403,9.6717
2018-10-23 12:10:00,4.7214,1.03,0.0,300.24,6.5013,1.2836
2018-10-23 12:20:00,13.5741,2.91,2000.6999,7134.8457,16.7452,4.0803
2018-10-23 12:30:00,11.556,356.49,1701.7918,4402.2554,16.1017,2.5983
2018-10-23 12:40:00,19.1736,1.86,1996.9888,20107.6869,17.3014,18.1065
2018-10-23 12:50:00,,356.17,,1770.4265,,
2018-10-23 13:00:00,11.8051,355.42,1860.125,4693.1661,16.7346,2.5768
2018-10-23 13:10:00,9.1407,357.64,611.1297,2178.6711,12.8577,2.2348
2018-10-23 13:20:00,3.1888,5.68,39.3215,92.4972,4.522,0.6437
2018-10-23 13:30:00,2.6506,8.5,0.0,53.1246,0.0,0.5564
2018-10-23 13:40:00,4.1766,5.47,0.0,207.8412,6.1086,1.3205
2018-10-23 13:50:00,6.5567,7.8,180.2963,804.0839,9.0666,1.7336
2018-10-23 14:00:00,6.0466,5.27,83.8403,630.6596,8.081,1.3862
2018-10-23 14:10:00,11.7901,4.18,1904.4106,4675.2762,16.462,2.3754
2018-10-23 14:20:00,11.6048,4.32,1758.1508,4458.2273,16.2507,2.4106
2018-10-23 14:30:00,18.603,6.29,1975.4044,18365.3535,17.2038,16.6727
2018-10-23 14:40:00,6.6657,9.79,152.2835,844.8552,9.5889,1.2275
2018-10-23 14:50:00,16.659,15.08,1978.3635,13188.6091,16.5036,11.9995
2018-10-23 15:00:00,10.0578,13.13,965.0508,2902.4421,14.3925,2.0079
2018-10-23 15:10:00,8.666,12.92,488.8651,1856.5612,11.3536,1.9279
2018-10-23 15:20:00,10.7658,15.79,1257.2583,3559.5553,15.1971,2.1941
2018-10-23 15:30:00,11.2461,13.64,1519.3375,4057.4395,15.5381,2.8147
2018-10-23 15:40:00,4.8262,17.9,16.8525,320.6846,6.3355,0.7797
2018-10-23 15:50:00,11.9759,19.74,2028.4719,4899.7311,16.4123,2.6908
2018-10-23 16:00:00,11.347,14.31,1607.5107,4167.6789,16.3253,2.3665
2018-10-23 16:10:00,22.8149,14.23,2010.4582,33877.0704,16.9355,27.3186
2018-10-23 16:20:00,15.1226,12.08,2004.2867,9865.847,16.9133,7.9528
2018-10-23 16:30:00,10.781,14.5,1260.2532,3574.621,15.3844,2.4289
2018-10-23 16:40:00,11.1633,18.38,1505.5531,3968.5322,15.5583,2.2182
2018-10-23 16:50:00,16.4363,23.02,1985.7874,12666.5975,17.2134,11.4353
2018-10-23 17:00:00,17.2513,20.46,2042.5929,14645.8305,16.7334,13.0424
2018-10-23 17:10:00,12.7417,19.64,1970.1706,5901.0691,15.8551,1.8638
2018-10-23 17:20:00,11.7156,19.65,1793.993,4587.1778,16.8842,2.23
2018-10-23 17:30:00,3.737,20.46,0.0,148.8704,4.3469,0.8268
2018-10-23 17:40:00,12.8062,19.86,1958.2088,5991.1179,16.72,1.7063
2018-10-23 17:50:00,5.6394,24.09,46.7362,511.6275,8.1211,1.7624
2018-10-23 18:00:00,8.837,26.33,547.8275,1968.6203,11.6667,1.7511
2018-10-23 18:10:00,7.1453,28.12,200.4579,1040.6608,9.9598,1.4767
2018-10-23 18:20:00,6.5136,26.76,130.6372,788.3361,9.0702,1.5723
2018-10-23 18:30:00,6.1329,23.31,59.4659,658.0285,8.8613,1.439
2018-10-23 18:40:00,12.9832,24.8,1997.069,6243.0382,16.9449,2.2801
2018-10-23 18:50:00,11.4468,21.79,1669.3351,4278.5752,15.6234,2.6591
2018-10-23 19:00:00,8.1783,23.27,344.6434,1560.416,11.2549,1.8909
2018-10-23 19:10:00,9.7538,24.01,871.6139,2647.1571,13.3337,1.2683
2018-10-23 19:20:00,17.9311,19.82,2027.8537,16446.5742,16.243,15.0279
2018-10-23 19:30:00,6.8801,16.99,179.8885,929.0414,9.4369,0.6742
2018-10-23 19:40:00,8.4718,19.29,517.8718,1734.5019,12.3055,1.4023
2018-10-23 19:50:00,8.2846,18.26,434.6031,1622.0808,11.7319,1.6484
2018-10-23 20:00:00,14.4706,16.73,1995.8733,8643.8512,16.9279,6.5086
2018-10-23 20:10:00,6.2482,15.57,94.425,695.8474,8.3844,1.5564
2018-10-23 20:20:00,17.7111,14.34,2006.6119,15848.5375,16.2149,13.9708
2018-10-23 20:30:00,5.7687,12.68,76.8879,547.6358,8.2467,0.9923
2018-10-23 20:40:00,3.4235,12.03,10.7211,114.4624,5.0957,0.4147
2018-10-23 20:50:00,4.5194,15.47,0.0,263.3221,6.376,1.0572
2018-10-23 21:00:00,6.8435,15.42,149.0868,914.3015,9.8088,1.4012
2018-10-23 21:10:00,9.1368,20.65,657.0048,2175.8853,12.6912,2.2584
2018-10-23 21:20:00,7.7356,21.94,257.5694,1320.4603,10.8465,1.5183
2018-10-23 21:30:00,6.3554,21.14,59.8183,732.2753,8.681,1.18
2018-10-23 21:40:00,8.1941,20.15,379.0638,1569.4523,11.5875,1.7032
2018-10-23 21:50:00,11.7517,24.22,1815.5581,4629.6789,16.3966,2.5467
2018-10-23 22:00:00,11.5529,24.43,1730.4282,4398.7431,16.3558,2.4309
2018-10-23 22:10:00,9.8841,22.43,930.4476,2754.6527,14.0725,2.1536
2018-10-23 22:20:00,14.5784,24.75,2042.8328,8838.569,16.694,6.345
